Opportunity(Default),kc_num,min_opp,mean_opp
113,2,62,87.5
27,3,27,75.33333
61,3,27,75.33333
58,3,58,93.66667
73,3,58,93.66667
20,2,20,46.5
118,2,66,92.0
20,3,20,81.66667
74,3,20,81.66667
21,2,21,47.5
119,2,67,93.0
21,3,21,82.66667
75,3,21,82.66667
59,3,59,96.0
76,3,59,96.0
21,2,21,132.0
50,3,50,93.66667
77,3,50,93.66667
22,3,22,85.0
78,3,22,85.0
60,3,60,129.66667
173,3,60,129.66667
157,3,31,120.66667
31,3,31,120.66667
158,3,32,121.66667
32,3,32,121.66667
61,3,61,111.0
96,3,61,111.0
97,3,23,99.0
23,3,23,99.0
22,2,22,48.5
120,2,68,94.0
98,3,24,100.0
24,3,24,100.0
23,2,23,49.5
121,2,69,95.0
99,3,25,101.0
25,3,25,101.0
159,3,11,116.66667
11,3,11,116.66667
160,3,22,121.0
22,3,22,121.0
22,2,22,138.5
24,2,24,50.5
49,2,49,85.5
161,3,9,117.33333
9,3,9,117.33333
12,3,12,84.33333
79,3,12,84.33333
10,3,10,84.33333
80,3,10,84.33333
11,3,11,85.33333
81,3,11,85.33333
12,3,12,86.33333
82,3,12,86.33333
166,3,62,137.0
62,3,62,137.0
167,3,51,134.0
51,3,51,134.0
168,3,52,135.0
52,3,52,135.0
23,2,23,143.0
123,2,70,96.5
169,3,26,127.0
26,3,26,127.0
124,2,71,97.5
170,3,27,128.0
27,3,27,128.0
63,3,63,105.66667
83,3,63,105.66667
53,3,53,103.0
84,3,53,103.0
125,2,72,98.5
28,3,28,95.33333
85,3,28,95.33333
126,2,73,99.5
29,3,29,96.33333
86,3,29,96.33333
175,3,64,142.33333
64,3,64,142.33333
4,2,4,137.0
176,3,30,131.66667
30,3,30,131.66667
177,3,31,132.66667
31,3,31,132.66667
65,3,65,110.0
87,3,65,110.0
54,3,54,107.0
88,3,54,107.0
55,3,55,108.0
89,3,55,108.0
56,3,56,109.0
90,3,56,109.0
127,2,74,100.5
128,2,75,101.5
32,3,32,101.66667
91,3,32,101.66667
129,2,76,102.5
33,3,33,102.66667
92,3,33,102.66667
100,3,13,101.33333
13,3,13,101.33333
50,2,50,90.0
101,3,13,102.0
13,3,13,102.0
66,3,66,114.33333
93,3,66,114.33333
57,3,57,112.0
94,3,57,112.0
25,2,25,56.5
131,2,77,104.0
34,3,34,105.0
95,3,34,105.0
26,2,26,57.5
132,2,78,105.0
35,3,35,106.0
96,3,35,106.0
27,2,27,58.5
133,2,79,106.0
36,3,36,107.0
97,3,36,107.0
67,3,67,120.66667
102,3,67,120.66667
24,2,24,156.0
28,2,28,59.5
134,2,80,107.0
103,3,37,111.33333
37,3,37,111.33333
29,2,29,60.5
135,2,81,108.0
104,3,38,112.33333
38,3,38,112.33333
68,3,68,118.33333
98,3,68,118.33333
136,2,82,109.0
39,3,39,109.33333
99,3,39,109.33333
137,2,83,110.0
100,3,40,110.33333
191,3,40,110.33333
138,2,84,111.0
41,3,41,111.33333
101,3,41,111.33333
105,3,69,92.0
102,3,69,92.0
58,3,58,89.0
103,3,58,89.0
38,2,38,75.5
59,2,59,108.5
39,2,39,76.5
60,2,60,109.5
40,2,40,77.5
61,2,61,110.5
41,2,41,78.5
161,2,96,128.5
42,2,42,79.5
62,2,62,112.0
43,2,43,80.5
163,2,97,130.0
44,2,44,81.5
164,2,98,131.0
45,2,45,82.5
165,2,99,132.0
166,2,100,133.0
52,2,9,30.5
60,2,60,91.0
46,2,46,84.5
63,2,63,115.0
53,2,10,31.5
47,2,47,85.5
64,2,64,116.0
65,2,65,117.0
170,2,101,135.5
171,2,102,136.5
66,2,66,119.0
67,2,67,120.0
174,2,103,138.5
54,2,11,32.5
175,2,104,139.5
176,2,105,140.5
177,2,106,141.5
178,2,107,142.5
48,2,48,87.0
68,2,68,123.5
49,2,49,88.0
69,2,69,124.5
181,2,108,144.5
70,2,70,126.0
50,2,50,90.0
71,2,71,127.0
72,2,72,128.0
51,2,51,91.5
185,2,109,147.0
52,2,52,92.5
186,2,110,148.0
11,2,11,99.0
1,2,1,94.5
12,2,12,100.5
75,3,75,136.33333
118,3,75,136.33333
19,3,19,84.66667
119,3,19,84.66667
76,3,76,137.66667
120,3,76,137.66667
218,3,77,169.66667
77,3,77,169.66667
78,3,78,139.33333
121,3,78,139.33333
79,3,79,140.33333
122,3,79,140.33333
221,3,80,172.0
80,3,80,172.0
222,3,81,173.0
81,3,81,173.0
223,3,20,153.33333
20,3,20,153.33333
224,3,82,174.66667
82,3,82,174.66667
1,2,1,1.0
1,3,1,1.0
1,3,1,1.0
2,3,2,2.0
2,3,2,2.0
3,3,3,3.0
3,3,3,3.0
4,3,1,3.0
1,3,1,3.0
5,3,4,4.66667
5,3,4,4.66667
6,3,5,5.66667
6,3,5,5.66667
7,3,2,5.33333
2,3,2,5.33333
8,3,6,7.33333
8,3,6,7.33333
9,3,7,8.33333
9,3,7,8.33333
10,3,1,7.0
1,3,1,7.0
11,3,3,8.33333
3,3,3,8.33333
1,2,1,5.0
12,3,8,10.66667
12,3,8,10.66667
13,3,9,11.66667
13,3,9,11.66667
2,2,2,6.5
14,3,10,12.66667
14,3,10,12.66667
15,3,4,11.33333
4,3,4,11.33333
16,3,1,9.33333
1,3,1,9.33333
17,3,2,10.33333
2,3,2,10.33333
18,3,3,11.33333
3,3,3,11.33333
5,3,4,9.33333
4,3,4,9.33333
20,3,5,13.0
5,3,5,13.0
21,3,6,14.0
6,3,6,14.0
6,3,6,11.66667
7,3,6,11.66667
23,3,8,15.66667
8,3,8,15.66667
2,3,2,11.66667
9,3,2,11.66667
25,3,10,17.33333
10,3,10,17.33333
7,3,7,14.66667
11,3,7,14.66667
27,3,12,19.0
12,3,12,19.0
28,3,13,20.0
13,3,13,20.0
8,3,8,17.0
14,3,8,17.0
1,2,1,1.0
1,3,1,1.0
1,3,1,1.0
2,3,2,2.0
2,3,2,2.0
3,3,3,3.0
3,3,3,3.0
4,3,1,3.0
1,3,1,3.0
5,3,4,4.66667
5,3,4,4.66667
6,3,5,5.66667
6,3,5,5.66667
7,3,2,5.33333
2,3,2,5.33333
8,3,6,7.33333
8,3,6,7.33333
9,3,7,8.33333
9,3,7,8.33333
10,3,1,7.0
1,3,1,7.0
11,3,3,8.33333
3,3,3,8.33333
1,2,1,5.0
12,3,8,10.66667
12,3,8,10.66667
13,3,9,11.66667
13,3,9,11.66667
2,2,2,6.5
14,3,10,12.66667
14,3,10,12.66667
15,3,4,11.33333
4,3,4,11.33333
16,3,1,9.33333
1,3,1,9.33333
17,3,2,10.33333
2,3,2,10.33333
18,3,3,11.33333
3,3,3,11.33333
5,3,4,9.33333
4,3,4,9.33333
20,3,5,13.0
5,3,5,13.0
21,3,6,14.0
6,3,6,14.0
6,3,6,11.66667
7,3,6,11.66667
23,3,8,15.66667
8,3,8,15.66667
2,3,2,11.66667
9,3,2,11.66667
25,3,10,17.33333
10,3,10,17.33333
7,3,7,14.66667
11,3,7,14.66667
12,3,1,13.33333
1,3,1,13.33333
13,3,2,14.33333
2,3,2,14.33333
14,3,3,15.33333
3,3,3,15.33333
8,3,8,17.66667
15,3,8,17.66667
16,3,1,16.0
1,3,1,16.0
17,3,2,17.0
2,3,2,17.0
18,3,1,17.33333
1,3,1,17.33333
16,3,4,18.0
4,3,4,18.0
17,3,5,19.0
5,3,5,19.0
18,3,9,21.0
9,3,9,21.0
19,3,3,19.66667
3,3,3,19.66667
20,3,4,20.66667
4,3,4,20.66667
21,3,2,20.66667
2,3,2,20.66667
22,3,5,22.33333
5,3,5,22.33333
23,3,6,23.33333
6,3,6,23.33333
24,3,7,24.33333
7,3,7,24.33333
25,3,3,23.66667
3,3,3,23.66667
26,3,8,26.0
8,3,8,26.0
27,3,9,27.0
9,3,9,27.0
28,3,4,26.0
4,3,4,26.0
19,3,6,24.0
6,3,6,24.0
20,3,7,25.0
7,3,7,25.0
21,3,10,26.66667
10,3,10,26.66667
22,3,8,26.66667
8,3,8,26.66667
23,3,11,28.33333
11,3,11,28.33333
24,3,1,25.66667
1,3,1,25.66667
29,3,9,30.33333
9,3,9,30.33333
30,3,10,31.33333
10,3,10,31.33333
12,3,12,32.66667
31,3,12,32.66667
3,2,3,21.5
32,3,10,32.66667
10,3,10,32.66667
33,3,11,33.66667
11,3,11,33.66667
34,3,5,32.33333
5,3,5,32.33333
74,3,18,41.0
31,3,18,41.0
75,3,19,42.0
32,3,19,42.0
76,3,20,43.0
33,3,20,43.0
77,3,21,44.0
34,3,21,44.0
35,3,3,38.66667
3,3,3,38.66667
36,3,18,44.33333
18,3,18,44.33333
6,2,6,32.0
7,2,7,33.0
80,3,22,46.33333
37,3,22,46.33333
81,3,23,47.33333
38,3,23,47.33333
82,3,24,48.33333
39,3,24,48.33333
40,3,4,42.33333
4,3,4,42.33333
41,3,19,48.0
19,3,19,48.0
42,3,21,49.33333
21,3,21,49.33333
43,3,22,50.33333
22,3,22,50.33333
44,3,23,51.33333
23,3,23,51.33333
45,3,2,45.0
2,3,2,45.0
46,3,24,53.0
24,3,24,53.0
47,3,20,52.33333
20,3,20,52.33333
48,3,25,54.66667
25,3,25,54.66667
49,3,26,55.66667
26,3,26,55.66667
50,3,27,56.66667
27,3,27,56.66667
51,3,28,57.66667
28,3,28,57.66667
52,3,3,50.0
3,3,3,50.0
53,3,21,56.66667
21,3,21,56.66667
44,3,29,56.66667
29,3,29,56.66667
45,3,30,57.66667
30,3,30,57.66667
46,3,31,58.66667
31,3,31,58.66667
47,3,32,59.66667
32,3,32,59.66667
22,3,22,57.0
48,3,22,57.0
49,3,4,51.66667
4,3,4,51.66667
8,2,8,41.5
50,3,33,62.0
33,3,33,62.0
1,2,1,38.5
2,2,2,39.5
3,2,3,40.5
51,3,34,63.0
34,3,34,63.0
52,3,35,64.0
35,3,35,64.0
23,3,23,60.66667
53,3,23,60.66667
54,3,36,65.66667
36,3,36,65.66667
55,3,6,56.33333
6,3,6,56.33333
56,3,12,59.0
12,3,12,59.0
57,3,13,60.0
13,3,13,60.0
58,3,1,56.66667
1,3,1,56.66667
59,3,2,57.66667
2,3,2,57.66667
1,2,1,1.0
2,2,2,2.0
3,2,3,3.0
4,2,4,4.0
5,2,5,5.0
1,2,1,1.0
6,2,6,6.0
2,2,2,2.0
1,2,1,1.0
2,2,2,2.0
7,2,7,7.0
3,2,3,3.0
8,2,8,8.0
4,2,4,4.0
9,2,9,9.0
5,2,5,5.0
3,2,3,3.0
4,2,4,4.0
5,2,5,5.0
10,2,10,10.0
6,2,6,6.0
1,2,1,1.0
2,2,2,2.0
3,2,3,3.0
7,2,7,7.0
8,2,8,8.5
6,2,6,6.0
4,2,4,4.0
7,2,7,7.0
5,2,5,5.0
8,2,8,8.0
6,2,6,6.0
9,2,9,9.0
7,2,7,7.0
9,2,9,11.5
8,2,8,8.0
9,2,9,9.0
10,2,10,10.0
1,2,1,1.0
12,2,11,11.5
1,2,1,1.5
14,2,12,13.0
2,2,2,2.5
16,2,13,14.5
2,2,2,3.0
18,2,14,16.0
3,2,3,4.0
20,2,15,17.5
3,2,3,4.5
22,2,16,19.0
4,2,4,5.5
24,2,17,20.5
4,2,4,6.0
26,2,18,22.0
5,2,5,7.0
28,2,19,23.5
6,2,6,8.0
29,2,20,24.5
5,2,5,8.0
6,2,6,9.0
30,2,21,25.5
24,3,1,26.33333
1,3,1,26.33333
37,3,2,31.33333
2,3,2,31.33333
29,2,8,18.5
5,3,3,21.33333
3,3,3,21.33333
30,2,9,19.5
25,3,4,28.66667
4,3,4,28.66667
31,2,10,20.5
5,3,5,22.66667
5,3,5,22.66667
32,2,11,21.5
6,3,6,23.66667
6,3,6,23.66667
26,3,26,75.0
73,3,26,75.0
33,2,12,22.5
74,3,6,69.0
6,3,6,69.0
34,2,13,23.5
75,3,7,70.0
7,3,7,70.0
27,3,7,31.33333
7,3,7,31.33333
35,2,14,24.5
7,3,7,25.33333
8,3,7,25.33333
36,2,15,25.5
8,3,8,26.33333
9,3,8,26.33333
28,3,28,77.66667
76,3,28,77.66667
9,2,9,60.0
77,3,38,81.66667
38,3,38,81.66667
37,2,16,26.5
78,3,8,72.33333
8,3,8,72.33333
38,2,17,27.5
29,3,10,34.0
10,3,10,34.0
64,3,11,33.33333
11,3,11,33.33333
39,2,18,28.5
9,3,9,28.66667
12,3,9,28.66667
40,2,19,29.5
10,3,10,29.66667
13,3,10,29.66667
30,3,14,37.0
14,3,14,37.0
31,3,15,38.0
15,3,15,38.0
41,2,20,30.5
11,3,11,32.0
16,3,11,32.0
42,2,21,31.5
12,3,12,33.0
17,3,12,33.0
32,3,18,40.33333
18,3,18,40.33333
43,2,22,32.5
13,3,13,34.66667
19,3,13,34.66667
44,2,23,33.5
14,3,14,35.66667
20,3,14,35.66667
8,2,8,18.5
57,2,32,44.5
21,2,11,16.0
22,2,12,17.0
23,2,13,18.0
24,2,14,19.0
16,2,1,8.5
25,2,15,20.0
17,2,2,9.5
10,2,10,11.0
11,2,11,12.0
26,2,16,21.0
18,2,3,10.5
27,2,17,22.0
19,2,4,11.5
28,2,18,23.0
20,2,5,12.5
29,2,19,24.0
21,2,6,13.5
30,2,20,25.0
22,2,7,14.5
31,2,21,26.0
23,2,8,15.5
12,2,12,13.0
32,2,22,27.0
24,2,9,16.5
33,2,23,28.0
25,2,10,17.5
34,2,24,29.0
26,2,11,18.5
35,2,25,30.0
27,2,12,19.5
31,2,22,26.5
32,2,23,27.5
33,2,24,28.5
34,2,25,29.5
35,2,26,30.5
36,2,27,31.5
28,2,14,21.0
29,2,16,22.5
30,2,17,23.5
31,2,19,25.0
32,2,21,26.5
33,2,24,28.5
34,2,25,29.5
35,2,27,31.0
58,2,33,45.5
59,2,34,46.5
60,2,35,47.5
9,2,9,21.0
61,2,36,48.5
62,2,37,49.5
63,2,38,50.5
64,2,39,51.5
10,2,10,23.5
30,2,30,47.5
66,2,40,53.0
67,2,41,54.0
68,2,42,55.0
7,2,7,23.5
38,2,28,33.0
7,2,7,24.0
40,2,29,34.5
72,2,25,48.5
73,2,43,58.0
26,2,26,50.0
27,2,27,51.0
28,2,28,52.0
8,2,8,27.5
42,2,30,36.0
29,2,29,53.5
30,2,30,54.5
31,2,31,55.5
32,2,32,56.5
82,2,44,63.0
83,2,45,64.0
33,2,33,58.5
3,2,3,11.0
85,2,46,65.5
4,2,4,12.0
86,2,47,66.5
87,2,48,67.5
34,2,34,61.0
5,2,5,13.0
35,2,35,62.0
90,2,49,69.5
36,2,36,63.5
92,2,50,71.0
93,2,51,72.0
94,2,52,73.0
95,2,53,74.0
96,2,54,75.0
37,2,37,67.0
98,2,55,76.5
6,2,1,3.5
7,2,2,4.5
8,2,3,5.5
9,2,4,6.5
10,2,5,7.5
39,3,38,57.0
38,3,38,57.0
95,3,26,53.33333
39,3,26,53.33333
102,2,59,80.5
103,2,60,81.5
17,3,17,51.0
40,3,17,51.0
40,3,40,59.33333
41,3,40,59.33333
41,3,41,60.33333
42,3,41,60.33333
104,2,61,82.5
105,2,62,83.5
18,3,18,53.33333
43,3,18,53.33333
42,3,42,62.0
44,3,42,62.0
106,2,63,84.5
107,2,64,85.5
19,3,19,55.0
45,3,19,55.0
43,3,43,63.66667
46,3,43,63.66667
103,3,27,59.0
47,3,27,59.0
108,2,65,86.5
20,3,20,57.33333
48,3,20,57.33333
109,2,66,87.5
21,3,21,58.33333
49,3,21,58.33333
44,3,44,66.66667
50,3,44,66.66667
110,2,30,70.0
111,2,67,89.0
22,3,22,60.0
51,3,22,60.0
45,3,45,68.33333
52,3,45,68.33333
112,2,31,71.5
49,3,49,76.33333
62,3,49,76.33333
11,2,11,36.0
118,2,73,95.5
15,3,15,65.66667
63,3,15,65.66667
12,2,12,37.0
119,2,74,96.5
16,3,16,66.66667
64,3,16,66.66667
50,3,50,78.66667
65,3,50,78.66667
11,2,11,103.0
120,2,75,97.5
17,3,17,68.33333
66,3,17,68.33333
51,3,51,88.33333
79,3,51,88.33333
13,2,13,38.5
121,2,76,98.5
80,3,18,78.0
18,3,18,78.0
14,2,14,39.5
122,2,77,99.5
81,3,19,79.0
19,3,19,79.0
123,3,52,104.33333
52,3,52,104.33333
123,2,78,100.5
124,3,27,96.66667
27,3,27,96.66667
125,3,28,97.66667
28,3,28,97.66667
53,3,53,82.0
67,3,53,82.0
124,2,79,101.5
20,3,20,71.66667
68,3,20,71.66667
125,2,80,102.5
21,3,21,72.66667
69,3,21,72.66667
129,3,54,108.0
54,3,54,108.0
12,2,12,111.5
126,2,81,103.5
130,3,22,98.0
22,3,22,98.0
127,2,82,104.5
131,3,23,99.0
23,3,23,99.0
11,3,11,71.0
70,3,11,71.0
10,3,10,71.33333
71,3,10,71.33333
11,3,11,72.33333
72,3,11,72.33333
135,3,55,111.33333
55,3,55,111.33333
136,3,56,112.33333
56,3,56,112.33333
4,2,4,112.0
128,2,83,105.5
137,3,24,102.33333
24,3,24,102.33333
129,2,84,106.5
138,3,25,103.33333
25,3,25,103.33333
57,3,57,89.66667
73,3,57,89.66667
39,3,39,84.33333
74,3,39,84.33333
130,2,85,107.5
26,3,26,80.66667
75,3,26,80.66667
131,2,86,108.5
27,3,27,81.66667
76,3,27,81.66667
143,3,12,101.0
12,3,12,101.0
144,3,22,105.0
22,3,22,105.0
13,2,13,120.0
15,2,15,44.5
38,2,38,85.0
39,2,39,86.0
145,3,12,102.33333
12,3,12,102.33333
82,3,13,82.0
13,3,13,82.0
40,2,40,87.0
83,3,13,82.66667
13,3,13,82.66667
58,3,58,93.66667
77,3,58,93.66667
40,3,40,88.33333
78,3,40,88.33333
9,2,9,43.0
28,3,28,85.0
79,3,28,85.0
10,2,10,44.0
29,3,29,86.0
80,3,29,86.0
11,2,11,45.0
30,3,30,87.0
81,3,30,87.0
59,3,59,98.66667
84,3,59,98.66667
14,2,14,127.0
16,2,16,48.0
138,2,87,112.5
85,3,31,90.0
31,3,31,90.0
17,2,17,49.0
139,2,88,113.5
86,3,32,91.0
32,3,32,91.0
60,3,60,97.66667
82,3,60,97.66667
140,2,89,114.5
33,3,33,89.33333
83,3,33,89.33333
141,2,90,115.5
34,3,34,90.33333
84,3,34,90.33333
142,2,91,116.5
35,3,35,91.33333
85,3,35,91.33333
61,3,61,101.33333
87,3,61,101.33333
143,2,92,117.5
88,3,36,93.66667
36,3,36,93.66667
144,2,93,118.5
89,3,37,94.66667
37,3,37,94.66667
62,3,62,103.66667
90,3,62,103.66667
145,2,94,119.5
146,2,95,120.5
91,3,38,96.33333
38,3,38,96.33333
92,3,39,97.33333
39,3,39,97.33333
147,2,96,121.5
93,3,40,98.33333
40,3,40,98.33333
148,2,97,122.5
94,3,41,99.33333
41,3,41,99.33333
149,2,98,123.5
95,3,42,100.33333
42,3,42,100.33333
155,3,63,127.66667
63,3,63,127.66667
156,3,41,121.0
41,3,41,121.0
15,2,15,134.0
18,2,18,55.0
150,2,99,124.5
157,3,43,122.33333
43,3,43,122.33333
19,2,19,56.0
151,2,100,125.5
158,3,44,123.33333
44,3,44,123.33333
64,3,64,103.0
86,3,64,103.0
152,2,35,93.5
45,3,45,97.33333
87,3,45,97.33333
161,3,65,131.66667
65,3,65,131.66667
162,3,42,124.66667
42,3,42,124.66667
16,2,16,138.5
20,2,20,57.0
153,2,101,127.0
163,3,46,126.66667
46,3,46,126.66667
21,2,21,58.0
154,2,102,128.0
164,3,47,127.66667
47,3,47,127.66667
96,3,66,83.33333
88,3,66,83.33333
155,2,103,129.0
48,3,48,78.0
89,3,48,78.0
165,3,14,117.33333
14,3,14,117.33333
17,2,17,143.5
22,2,22,59.5
41,2,41,98.5
166,3,14,118.0
14,3,14,118.0
23,2,23,60.5
42,2,42,99.5
167,3,15,119.0
15,3,15,119.0
98,3,67,85.0
90,3,67,85.0
158,2,104,131.0
49,3,49,79.66667
91,3,49,79.66667
159,2,105,132.0
50,3,50,80.66667
92,3,50,80.66667
68,3,68,115.0
101,3,68,115.0
102,3,43,107.33333
43,3,43,107.33333
160,2,106,133.0
103,3,51,110.66667
51,3,51,110.66667
161,2,107,134.0
104,3,52,111.66667
52,3,52,111.66667
69,3,69,110.0
93,3,69,110.0
162,2,108,135.0
53,3,53,105.33333
94,3,53,105.33333
163,2,109,136.0
54,3,54,106.33333
95,3,54,106.33333
171,3,15,122.0
15,3,15,122.0
24,2,24,64.5
43,2,43,103.5
172,3,16,123.0
16,3,16,123.0
25,2,25,65.5
44,2,44,104.5
173,3,17,124.0
17,3,17,124.0
174,3,16,124.33333
16,3,16,124.33333
18,2,18,153.0
175,3,23,127.33333
23,3,23,127.33333
19,2,19,154.0
26,2,26,66.5
45,2,45,105.5
176,3,18,126.33333
18,3,18,126.33333
27,2,27,67.5
46,2,46,106.5
177,3,19,127.33333
19,3,19,127.33333
178,3,70,145.0
70,3,70,145.0
179,3,71,146.0
71,3,71,146.0
48,2,48,110.0
49,2,49,111.0
50,2,50,112.0
51,2,51,113.0
176,2,113,144.5
46,2,15,30.5
52,2,52,114.5
53,2,53,115.5
54,2,54,116.5
55,2,55,117.5
181,2,114,147.5
182,2,115,148.5
56,2,56,119.5
184,2,116,150.0
185,2,117,151.0
186,2,118,152.0
57,2,57,122.0
188,2,119,153.5
189,2,120,154.5
58,2,58,124.0
59,2,59,125.0
192,2,121,156.5
193,2,122,157.5
194,2,123,158.5
60,2,60,127.5
196,2,124,160.0
197,2,125,161.0
88,2,88,107.0
61,2,61,129.5
73,3,73,121.0
102,3,73,121.0
18,3,18,75.33333
103,3,18,75.33333
189,3,74,151.33333
74,3,74,151.33333
75,3,75,123.0
104,3,75,123.0
191,3,76,153.0
76,3,76,153.0
77,3,77,124.66667
105,3,77,124.66667
78,3,78,125.66667
106,3,78,125.66667
194,3,79,155.33333
79,3,79,155.33333
195,3,80,156.33333
80,3,80,156.33333
196,3,19,136.66667
19,3,19,136.66667
197,3,20,137.66667
20,3,20,137.66667
81,3,81,128.66667
107,3,81,128.66667
108,3,1,102.66667
1,3,1,102.66667
200,3,21,139.33333
21,3,21,139.33333
82,3,82,130.66667
109,3,82,130.66667
202,3,83,161.0
83,3,83,161.0
203,3,84,162.0
84,3,84,162.0
85,3,85,133.0
110,3,85,133.0
214,2,128,171.0
215,2,129,172.0
29,2,29,84.5
216,2,130,173.0
217,2,131,174.0
30,2,30,86.0
66,2,66,142.0
31,2,31,87.0
67,2,67,143.0
68,2,68,144.0
32,2,32,88.5
69,2,69,145.0
222,2,132,177.0
33,2,33,90.0
70,2,70,146.5
34,2,34,91.0
224,2,133,178.5
35,2,35,92.0
71,2,71,148.0
42,2,28,35.0
72,2,72,149.0
43,2,29,36.0
227,2,134,180.5
44,2,30,37.0
36,2,36,94.0
228,2,135,181.5
45,2,31,38.0
73,2,73,151.0
46,2,32,39.0
74,2,74,152.0
47,2,33,40.0
75,2,75,153.0
48,2,34,41.0
232,2,136,184.0
49,2,35,42.0
37,2,37,97.0
76,2,76,154.5
50,2,36,43.0
38,2,38,98.0
234,2,137,185.5
51,2,37,44.0
77,2,77,156.0
52,2,38,45.0
78,2,78,157.0
53,2,39,46.0
237,2,138,187.5
238,2,139,188.5
239,2,140,189.5
39,2,39,101.5
79,2,79,159.5
54,2,40,47.0
241,2,141,191.0
40,2,40,103.0
242,2,142,192.0
55,2,42,48.5
41,2,41,104.0
243,2,143,193.0
56,2,43,49.5
244,2,144,194.0
57,2,44,50.5
245,2,145,195.0
58,2,45,51.5
42,2,42,106.0
246,2,146,196.0
59,2,46,52.5
247,2,147,197.0
43,2,43,107.5
80,2,80,164.0
249,2,148,198.5
250,2,149,199.5
60,2,47,53.5
251,2,150,200.5
61,2,48,54.5
252,2,151,201.5
62,2,49,55.5
44,2,44,110.5
81,2,81,167.0
63,2,50,56.5
45,2,45,111.5
254,2,152,203.0
255,2,72,163.5
46,2,46,112.5
82,2,82,169.0
257,2,73,165.0
83,3,19,120.0
19,3,19,120.0
259,2,74,166.5
47,2,47,114.0
260,2,153,206.5
261,2,75,168.0
48,2,48,115.0
262,2,154,208.0
263,2,76,169.5
49,2,49,116.0
84,3,20,122.66667
20,3,20,122.66667
265,2,77,171.0
266,2,155,210.5
267,2,78,172.5
13,2,12,12.5
50,2,50,117.5
268,2,156,212.0
269,2,79,174.0
14,2,13,13.5
270,3,1,117.0
1,3,1,117.0
271,2,82,176.5
272,2,83,177.5
273,2,84,178.5
274,2,85,179.5
275,2,86,180.5
15,2,14,14.5
85,2,85,180.5
277,2,87,182.0
51,2,51,119.0
278,2,157,217.5
279,2,158,218.5
280,2,159,219.5
281,2,160,220.5
64,2,51,57.5
282,2,161,221.5
65,2,52,58.5
86,2,86,184.5
66,2,53,59.5
67,2,54,60.5
284,2,162,223.0
68,2,55,61.5
87,2,87,186.0
69,2,56,62.5
70,2,57,63.5
71,2,58,64.5
88,2,88,187.0
72,2,59,65.5
287,2,163,225.0
73,2,60,66.5
89,2,89,188.5
74,2,61,67.5
90,2,90,189.5
75,2,62,68.5
91,2,91,190.5
76,2,63,69.5
291,2,164,227.5
299,2,165,232.0
24,2,24,114.5
26,2,26,116.0
27,2,27,117.0
29,2,29,118.5
15,5,1,26.4
36,5,1,26.4
16,5,1,26.4
1,5,1,26.4
31,2,31,120.0
33,2,33,121.5
16,5,2,27.4
37,5,2,27.4
17,5,2,27.4
2,5,2,27.4
303,2,107,205.0
18,2,17,17.5
20,3,3,29.66667
3,3,3,29.66667
21,3,4,30.66667
4,3,4,30.66667
86,3,86,130.66667
106,3,86,130.66667
12,2,12,126.5
107,3,56,121.33333
56,3,56,121.33333
13,2,13,127.5
108,3,57,122.33333
57,3,57,122.33333
87,3,87,133.0
109,3,87,133.0
14,2,14,128.5
110,3,58,124.0
58,3,58,124.0
15,2,15,129.5
111,3,59,125.0
59,3,59,125.0
206,3,88,166.66667
88,3,88,166.66667
20,2,20,165.0
207,3,1,138.33333
1,3,1,138.33333
21,2,21,167.0
12,2,12,128.5
208,3,60,158.66667
60,3,60,158.66667
209,3,61,159.66667
61,3,61,159.66667
89,3,89,137.0
112,3,89,137.0
113,3,2,108.66667
2,3,2,108.66667
114,3,3,109.66667
3,3,3,109.66667
115,3,4,110.66667
4,3,4,110.66667
52,2,52,149.5
331,2,166,248.5
53,2,53,150.5
332,2,167,249.5
62,3,62,130.66667
116,3,62,130.66667
90,3,90,137.33333
112,3,90,137.33333
333,2,168,250.5
113,3,63,129.0
63,3,63,129.0
334,2,169,251.5
114,3,64,130.0
64,3,64,130.0
91,3,91,139.66667
115,3,91,139.66667
335,2,170,252.5
116,3,65,131.66667
65,3,65,131.66667
92,3,92,141.33333
117,3,92,141.33333
336,2,171,253.5
66,3,66,133.33333
118,3,66,133.33333
337,2,172,254.5
67,3,67,134.33333
119,3,67,134.33333
93,3,93,143.66667
120,3,93,143.66667
54,2,54,154.0
338,2,173,255.5
68,3,68,136.0
121,3,68,136.0
55,2,55,155.0
339,2,174,256.5
69,3,69,137.0
122,3,69,137.0
94,3,94,142.0
117,3,94,142.0
118,3,5,113.0
5,3,5,113.0
340,2,175,257.5
119,3,70,135.33333
70,3,70,135.33333
341,2,176,258.5
120,3,71,136.33333
71,3,71,136.33333
95,3,95,146.33333
123,3,95,146.33333
342,2,177,259.5
72,3,72,139.33333
124,3,72,139.33333
343,2,178,260.5
73,3,73,140.33333
125,3,73,140.33333
96,3,96,145.33333
121,3,96,145.33333
344,2,179,261.5
122,3,74,138.66667
74,3,74,138.66667
97,3,97,149.0
126,3,97,149.0
345,2,180,262.5
56,2,56,159.0
346,2,181,263.5
75,3,75,142.33333
127,3,75,142.33333
57,2,57,160.0
347,2,182,264.5
76,3,76,143.33333
128,3,76,143.33333
98,3,98,147.33333
123,3,98,147.33333
348,2,183,265.5
124,3,77,141.0
77,3,77,141.0
349,2,184,266.5
